id,name,description,brand_id,category_id,price,load_class,application,temperature_range
945,SKF WOHNUNG-2110 (Variante B),SKF WOHNUNG-2110 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,1,3,105.33,medium,industrial,-40–200°C
946,SKF ZAHL-7875 (Variante B),SKF ZAHL-7875 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,1,4,208.90,high,automotive,0–80°C
947,Schaeffler STUNDE-8855 (Variante B),Schaeffler STUNDE-8855 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,3,4,56.27,low,precision,0–80°C
948,SKF WEISS-6221 (Variante B),SKF WEISS-6221 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,1,1,143.95,low,automotive,-20–120°C
949,Schaeffler LEBEN-3636 (Variante B),Schaeffler LEBEN-3636 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,3,2,412.71,low,automotive,-20–120°C
950,SKF RUND-8909 (Variante B),SKF RUND-8909 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,1,3,279.51,medium,industrial,-20–120°C
951,FAG PLÖTZLICH-2659 (Variante B),FAG PLÖTZLICH-2659 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,2,4,81.50,high,automotive,0–80°C
952,INA FRÖHLICH-5872 (Variante B),INA FRÖHLICH-5872 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,4,3,309.68,high,precision,0–80°C
953,INA HAT-6911 (Variante B),INA HAT-6911 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,4,4,79.91,medium,precision,-20–120°C
954,NSK BRAUCHEN-1421 (Variante B),NSK BRAUCHEN-1421 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,5,4,100.80,medium,precision,-40–200°C
955,SKF SCHREIBEN-6052 (Variante B),SKF SCHREIBEN-6052 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,1,4,392.70,medium,automotive,-40–200°C
956,SKF HÄNGEN-7249 (Variante B),SKF HÄNGEN-7249 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von -20–120°C.,1,4,94.09,high,industrial,-20–120°C
957,SKF VOR-5315 (Variante B),SKF VOR-5315 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,1,3,209.59,medium,precision,-20–120°C
958,FAG ZUR-6632 (Variante B),FAG ZUR-6632 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,2,1,49.14,medium,precision,-20–120°C
959,NSK WENN-9561 (Variante B),NSK WENN-9561 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,5,1,391.35,low,precision,0–80°C
960,Schaeffler ENDE-1568 (Variante B),Schaeffler ENDE-1568 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,3,1,189.22,low,automotive,-20–120°C
961,INA STADT-3738 (Variante B),INA STADT-3738 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,4,2,440.42,medium,automotive,-40–200°C
962,SKF NUN-8133 (Variante B),SKF NUN-8133 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,1,4,45.81,medium,precision,-40–200°C
963,SKF VERKAUFEN-7510 (Variante B),SKF VERKAUFEN-7510 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,1,1,186.18,high,precision,0–80°C
964,SKF KLETTERN-3451 (Variante B),SKF KLETTERN-3451 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,1,4,61.30,medium,industrial,0–80°C
965,NSK VERSTEHEN-9775 (Variante B),NSK VERSTEHEN-9775 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,5,1,366.40,medium,industrial,-40–200°C
966,INA SONNE-5512 (Variante B),INA SONNE-5512 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,4,4,27.27,low,automotive,-40–200°C
967,NSK SCHWARZ-6431 (Variante B),NSK SCHWARZ-6431 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,5,4,27.87,high,automotive,0–80°C
968,INA NIMMT-1331 (Variante B),INA NIMMT-1331 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,4,3,416.83,high,automotive,0–80°C
969,INA SONNTAG-4734 (Variante B),INA SONNTAG-4734 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,4,1,451.04,medium,industrial,-20–120°C
970,Schaeffler PACKEN-2462 (Variante B),Schaeffler PACKEN-2462 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von -20–120°C.,3,4,284.48,high,precision,-20–120°C
971,INA FLASCHE-9442 (Variante B),INA FLASCHE-9442 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,4,3,382.39,medium,precision,-20–120°C
972,NSK MAN-9589 (Variante B),NSK MAN-9589 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,5,4,71.78,high,automotive,-40–200°C
973,FAG ICH-5087 (Variante B),FAG ICH-5087 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,2,2,389.62,medium,precision,-40–200°C
974,FAG LACHEN-8605 (Variante B),FAG LACHEN-8605 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,2,3,177.23,medium,precision,-40–200°C
975,FAG GAB-8308 (Variante B),FAG GAB-8308 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,2,3,231.82,high,automotive,-40–200°C
976,Schaeffler WARUM-5237 (Variante B),Schaeffler WARUM-5237 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,3,2,389.93,medium,industrial,-40–200°C
977,INA JUNGE-4511 (Variante B),INA JUNGE-4511 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,4,1,84.13,low,industrial,-20–120°C
978,INA VERGESSEN-1145 (Variante B),INA VERGESSEN-1145 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,4,1,402.15,medium,precision,0–80°C
979,NSK WEITER-6004 (Variante B),NSK WEITER-6004 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,5,1,111.71,medium,industrial,-40–200°C
980,Schaeffler BÖSE-8646 (Variante B),Schaeffler BÖSE-8646 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,3,4,124.51,high,automotive,-40–200°C
981,SKF FAHRRAD-7131 (Variante B),SKF FAHRRAD-7131 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von -20–120°C.,1,1,242.12,high,precision,-20–120°C
982,SKF GAB-5529 (Variante B),SKF GAB-5529 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -20–120°C.,1,4,39.23,high,automotive,-20–120°C
983,Schaeffler LACHEN-4937 (Variante B),Schaeffler LACHEN-4937 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,3,2,78.25,low,automotive,0–80°C
984,FAG SCHLAFEN-5843 (Variante B),FAG SCHLAFEN-5843 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,2,1,307.33,medium,automotive,-40–200°C
985,SKF BEI-4643 (Variante B),SKF BEI-4643 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,1,2,165.82,high,industrial,0–80°C
986,Schaeffler MEER-3967 (Variante B),Schaeffler MEER-3967 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -20–120°C.,3,2,391.28,high,automotive,-20–120°C
987,FAG WIR-3999 (Variante B),FAG WIR-3999 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,2,3,338.95,low,industrial,-40–200°C
988,Schaeffler HINEIN-6031 (Variante B),Schaeffler HINEIN-6031 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -20–120°C.,3,2,347.57,high,automotive,-20–120°C
989,NSK SCHLAGEN-2929 (Variante B),NSK SCHLAGEN-2929 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,5,3,220.47,medium,industrial,0–80°C
990,NSK NOCH-4187 (Variante B),NSK NOCH-4187 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,5,1,224.31,high,precision,0–80°C
991,NSK BALL-3470 (Variante B),NSK BALL-3470 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,5,3,197.52,high,precision,-40–200°C
992,INA TÜR-3954 (Variante B),INA TÜR-3954 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,4,4,75.21,high,industrial,0–80°C
993,Schaeffler SINGEN-5481 (Variante B),Schaeffler SINGEN-5481 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,3,1,12.43,high,industrial,0–80°C
994,FAG TANTE-2442 (Variante B),FAG TANTE-2442 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von -20–120°C.,2,4,366.15,high,industrial,-20–120°C
995,INA BERG-1618 (Variante B),INA BERG-1618 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von -20–120°C.,4,4,184.02,high,industrial,-20–120°C
996,SKF WAHR-9700 (Variante B),SKF WAHR-9700 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,1,3,353.30,high,automotive,-40–200°C
997,FAG GLÜCK-6641 (Variante B),FAG GLÜCK-6641 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,2,2,324.60,medium,automotive,0–80°C
998,INA BESSER-1749 (Variante B),INA BESSER-1749 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,4,3,85.99,low,precision,0–80°C
999,INA TÜR-9031 (Variante B),INA TÜR-9031 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -20–120°C.,4,2,165.62,high,automotive,-20–120°C
1000,INA ERST-3149 (Variante B),INA ERST-3149 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -20–120°C.,4,1,113.81,high,automotive,-20–120°C
